"method","arm","level","sample_size","effect_size","truth","predicted","n"
"mrgn","CSq","edge",670,"small","M1","Other",15
"mrgn","CSq","edge",670,"small","M2","Other",10
"mrgn","CSq","edge",670,"small","M3","Other",8
"mrgn","CSq","edge",670,"small","M4","Other",12
"mrgn","CSq","model",670,"medium","M0","M0",12
"mrgn","CSq","model",670,"medium","M1","M0",0
"mrgn","CSq","model",670,"medium","M2","M0",0
"mrgn","CSq","model",670,"medium","M3","M0",0
"mrgn","CSq","model",670,"medium","M4","M0",0
"mrgn","CSq","model",670,"medium","M0","M1",6
"mrgn","CSq","model",670,"medium","M1","M1",17
"mrgn","CSq","model",670,"medium","M2","M1",4
"mrgn","CSq","model",670,"medium","M3","M1",3
"mrgn","CSq","model",670,"medium","M4","M1",5
"mrgn","CSq","model",670,"medium","M0","M2",0
"mrgn","CSq","model",670,"medium","M1","M2",0
"mrgn","CSq","model",670,"medium","M2","M2",16
"mrgn","CSq","model",670,"medium","M3","M2",0
"mrgn","CSq","model",670,"medium","M4","M2",0
"mrgn","CSq","model",670,"medium","M0","M3",0
"mrgn","CSq","model",670,"medium","M1","M3",0
"mrgn","CSq","model",670,"medium","M2","M3",0
"mrgn","CSq","model",670,"medium","M3","M3",8
"mrgn","CSq","model",670,"medium","M4","M3",0
"mrgn","CSq","model",670,"medium","M0","M4",0
"mrgn","CSq","model",670,"medium","M1","M4",0
"mrgn","CSq","model",670,"medium","M2","M4",0
"mrgn","CSq","model",670,"medium","M3","M4",9
"mrgn","CSq","model",670,"medium","M4","M4",14
"mrgn","CSq","model",670,"medium","M0","Other",2
"mrgn","CSq","model",670,"medium","M1","Other",3
"mrgn","CSq","model",670,"medium","M2","Other",0
"mrgn","CSq","model",670,"medium","M3","Other",0
"mrgn","CSq","model",670,"medium","M4","Other",1
"mrgn","CSq","edge",670,"medium","M0","T1 - T2 Edge Absent",12
"mrgn","CSq","edge",670,"medium","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"medium","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"medium","M3","T1 - T2 Edge Absent",8
"mrgn","CSq","edge",670,"medium","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"medium","M0","T1 - T2 Edge Present",6
"mrgn","CSq","edge",670,"medium","M1","T1 - T2 Edge Present",17
"mrgn","CSq","edge",670,"medium","M2","T1 - T2 Edge Present",20
"mrgn","CSq","edge",670,"medium","M3","T1 - T2 Edge Present",12
"mrgn","CSq","edge",670,"medium","M4","T1 - T2 Edge Present",19
"mrgn","CSq","edge",670,"medium","M0","Other",2
"mrgn","CSq","edge",670,"medium","M1","Other",3
"mrgn","CSq","edge",670,"medium","M2","Other",0
"mrgn","CSq","edge",670,"medium","M3","Other",0
"mrgn","CSq","edge",670,"medium","M4","Other",1
"mrgn","CSq","model",670,"large","M0","M0",14
"mrgn","CSq","model",670,"large","M1","M0",0
"mrgn","CSq","model",670,"large","M2","M0",0
"mrgn","CSq","model",670,"large","M3","M0",0
"mrgn","CSq","model",670,"large","M4","M0",0
"mrgn","CSq","model",670,"large","M0","M1",4
"mrgn","CSq","model",670,"large","M1","M1",20
"mrgn","CSq","model",670,"large","M2","M1",1
"mrgn","CSq","model",670,"large","M3","M1",0
"mrgn","CSq","model",670,"large","M4","M1",14
"mrgn","CSq","model",670,"large","M0","M2",0
"mrgn","CSq","model",670,"large","M1","M2",0
"mrgn","CSq","model",670,"large","M2","M2",19
"mrgn","CSq","model",670,"large","M3","M2",0
"mrgn","CSq","model",670,"large","M4","M2",0
"mrgn","CSq","model",670,"large","M0","M3",0
"mrgn","CSq","model",670,"large","M1","M3",0
"mrgn","CSq","model",670,"large","M2","M3",0
"mrgn","CSq","model",670,"large","M3","M3",8
"mrgn","CSq","model",670,"large","M4","M3",0
"mrgn","CSq","model",670,"large","M0","M4",0
"mrgn","CSq","model",670,"large","M1","M4",0
"mrgn","CSq","model",670,"large","M2","M4",0
"mrgn","CSq","model",670,"large","M3","M4",12
"mrgn","CSq","model",670,"large","M4","M4",6
"mrgn","CSq","model",670,"large","M0","Other",2
"mrgn","CSq","model",670,"large","M1","Other",0
"mrgn","CSq","model",670,"large","M2","Other",0
"mrgn","CSq","model",670,"large","M3","Other",0
"mrgn","CSq","model",670,"large","M4","Other",0
"mrgn","CSq","edge",670,"large","M0","T1 - T2 Edge Absent",14
"mrgn","CSq","edge",670,"large","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"large","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"large","M3","T1 - T2 Edge Absent",8
"mrgn","CSq","edge",670,"large","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"large","M0","T1 - T2 Edge Present",4
"mrgn","CSq","edge",670,"large","M1","T1 - T2 Edge Present",20
"mrgn","CSq","edge",670,"large","M2","T1 - T2 Edge Present",20
"mrgn","CSq","edge",670,"large","M3","T1 - T2 Edge Present",12
"mrgn","CSq","edge",670,"large","M4","T1 - T2 Edge Present",20
"mrgn","CSq","edge",670,"large","M0","Other",2
"mrgn","CSq","edge",670,"large","M1","Other",0
"mrgn","CSq","edge",670,"large","M2","Other",0
"mrgn","CSq","edge",670,"large","M3","Other",0
"mrgn","CSq","edge",670,"large","M4","Other",0
"mrgn","CSq","model",1000,"all","M0","M0",23
"mrgn","CSq","model",1000,"all","M1","M0",0
"mrgn","CSq","model",1000,"all","M2","M0",0
"mrgn","CSq","model",1000,"all","M3","M0",0
"mrgn","CSq","model",1000,"all","M4","M0",0
"mrgn","CSq","model",1000,"all","M0","M1",22
"mrgn","CSq","model",1000,"all","M1","M1",46
"mrgn","CSq","model",1000,"all","M2","M1",18
"mrgn","CSq","model",1000,"all","M3","M1",5
"mrgn","CSq","model",1000,"all","M4","M1",11
"mrgn","CSq","model",1000,"all","M0","M2",1
"mrgn","CSq","model",1000,"all","M1","M2",0
"mrgn","CSq","model",1000,"all","M2","M2",33
"mrgn","CSq","model",1000,"all","M3","M2",1
"mrgn","CSq","model",1000,"all","M4","M2",0
"mrgn","CSq","model",1000,"all","M0","M3",1
"mrgn","CSq","model",1000,"all","M1","M3",0
"mrgn","CSq","model",1000,"all","M2","M3",0
"mrgn","CSq","model",1000,"all","M3","M3",15
"mrgn","CSq","model",1000,"all","M4","M3",2
"mrgn","CSq","model",1000,"all","M0","M4",0
"mrgn","CSq","model",1000,"all","M1","M4",0
"mrgn","CSq","model",1000,"all","M2","M4",0
"mrgn","CSq","model",1000,"all","M3","M4",28
"mrgn","CSq","model",1000,"all","M4","M4",36
"mrgn","CSq","model",1000,"all","M0","Other",13
"mrgn","CSq","model",1000,"all","M1","Other",14
"mrgn","CSq","model",1000,"all","M2","Other",9
"mrgn","CSq","model",1000,"all","M3","Other",11
"mrgn","CSq","model",1000,"all","M4","Other",11
"mrgn","CSq","edge",1000,"all","M0","T1 - T2 Edge Absent",24
"mrgn","CSq","edge",1000,"all","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"all","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"all","M3","T1 - T2 Edge Absent",15
"mrgn","CSq","edge",1000,"all","M4","T1 - T2 Edge Absent",2
"mrgn","CSq","edge",1000,"all","M0","T1 - T2 Edge Present",23
"mrgn","CSq","edge",1000,"all","M1","T1 - T2 Edge Present",46
"mrgn","CSq","edge",1000,"all","M2","T1 - T2 Edge Present",51
"mrgn","CSq","edge",1000,"all","M3","T1 - T2 Edge Present",34
"mrgn","CSq","edge",1000,"all","M4","T1 - T2 Edge Present",47
"mrgn","CSq","edge",1000,"all","M0","Other",13
"mrgn","CSq","edge",1000,"all","M1","Other",14
"mrgn","CSq","edge",1000,"all","M2","Other",9
"mrgn","CSq","edge",1000,"all","M3","Other",11
"mrgn","CSq","edge",1000,"all","M4","Other",11
"mrgn","CSq","model",1000,"small","M0","M0",3
"mrgn","CSq","model",1000,"small","M1","M0",0
"mrgn","CSq","model",1000,"small","M2","M0",0
"mrgn","CSq","model",1000,"small","M3","M0",0
"mrgn","CSq","model",1000,"small","M4","M0",0
"mrgn","CSq","model",1000,"small","M0","M1",5
"mrgn","CSq","model",1000,"small","M1","M1",9
"mrgn","CSq","model",1000,"small","M2","M1",10
"mrgn","CSq","model",1000,"small","M3","M1",4
"mrgn","CSq","model",1000,"small","M4","M1",2
"mrgn","CSq","model",1000,"small","M0","M2",0
"mrgn","CSq","model",1000,"small","M1","M2",0
"mrgn","CSq","model",1000,"small","M2","M2",1
"mrgn","CSq","model",1000,"small","M3","M2",1
"mrgn","CSq","model",1000,"small","M4","M2",0
"mrgn","CSq","model",1000,"small","M0","M3",0
"mrgn","CSq","model",1000,"small","M1","M3",0
"mrgn","CSq","model",1000,"small","M2","M3",0
"mrgn","CSq","model",1000,"small","M3","M3",3
"mrgn","CSq","model",1000,"small","M4","M3",2
"mrgn","CSq","model",1000,"small","M0","M4",0
"mrgn","CSq","model",1000,"small","M1","M4",0
"mrgn","CSq","model",1000,"small","M2","M4",0
"mrgn","CSq","model",1000,"small","M3","M4",3
"mrgn","CSq","model",1000,"small","M4","M4",6
"mrgn","CSq","model",1000,"small","M0","Other",12
"mrgn","CSq","model",1000,"small","M1","Other",11
"mrgn","CSq","model",1000,"small","M2","Other",9
"mrgn","CSq","model",1000,"small","M3","Other",9
"mrgn","CSq","model",1000,"small","M4","Other",10
"mrgn","CSq","edge",1000,"small","M0","T1 - T2 Edge Absent",3
"mrgn","CSq","edge",1000,"small","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"small","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"small","M3","T1 - T2 Edge Absent",3
"mrgn","CSq","edge",1000,"small","M4","T1 - T2 Edge Absent",2
"mrgn","CSq","edge",1000,"small","M0","T1 - T2 Edge Present",5
"mrgn","CSq","edge",1000,"small","M1","T1 - T2 Edge Present",9
"mrgn","CSq","edge",1000,"small","M2","T1 - T2 Edge Present",11
"mrgn","CSq","edge",1000,"small","M3","T1 - T2 Edge Present",8
"mrgn","CSq","edge",1000,"small","M4","T1 - T2 Edge Present",8
"mrgn","CSq","edge",1000,"small","M0","Other",12
"mrgn","CSq","edge",1000,"small","M1","Other",11
"mrgn","CSq","edge",1000,"small","M2","Other",9
"mrgn","CSq","edge",1000,"small","M3","Other",9
"mrgn","CSq","edge",1000,"small","M4","Other",10
"mrgn","CSq","model",1000,"medium","M0","M0",10
"mrgn","CSq","model",1000,"medium","M1","M0",0
"mrgn","CSq","model",1000,"medium","M2","M0",0
"mrgn","CSq","model",1000,"medium","M3","M0",0
"mrgn","CSq","model",1000,"medium","M4","M0",0
"mrgn","CSq","model",1000,"medium","M0","M1",9
"mrgn","CSq","model",1000,"medium","M1","M1",18
"mrgn","CSq","model",1000,"medium","M2","M1",7
"mrgn","CSq","model",1000,"medium","M3","M1",1
"mrgn","CSq","model",1000,"medium","M4","M1",1
"mrgn","CSq","model",1000,"medium","M0","M2",0
"mrgn","CSq","model",1000,"medium","M1","M2",0
"mrgn","CSq","model",1000,"medium","M2","M2",13
"mrgn","CSq","model",1000,"medium","M3","M2",0
"mrgn","CSq","model",1000,"medium","M4","M2",0
"mrgn","CSq","model",1000,"medium","M0","M3",0
"mrgn","CSq","model",1000,"medium","M1","M3",0
"mrgn","CSq","model",1000,"medium","M2","M3",0
"mrgn","CSq","model",1000,"medium","M3","M3",7
"mrgn","CSq","model",1000,"medium","M4","M3",0
"mrgn","CSq","model",1000,"medium","M0","M4",0
"mrgn","CSq","model",1000,"medium","M1","M4",0
"mrgn","CSq","model",1000,"medium","M2","M4",0
"mrgn","CSq","model",1000,"medium","M3","M4",10
"mrgn","CSq","model",1000,"medium","M4","M4",18
"mrgn","CSq","model",1000,"medium","M0","Other",1
"mrgn","CSq","model",1000,"medium","M1","Other",2
"mrgn","CSq","model",1000,"medium","M2","Other",0
"mrgn","CSq","model",1000,"medium","M3","Other",2
"mrgn","CSq","model",1000,"medium","M4","Other",1
"mrgn","CSq","edge",1000,"medium","M0","T1 - T2 Edge Absent",10
"mrgn","CSq","edge",1000,"medium","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"medium","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"medium","M3","T1 - T2 Edge Absent",7
"mrgn","CSq","edge",1000,"medium","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"medium","M0","T1 - T2 Edge Present",9
"mrgn","CSq","edge",1000,"medium","M1","T1 - T2 Edge Present",18
"mrgn","CSq","edge",1000,"medium","M2","T1 - T2 Edge Present",20
"mrgn","CSq","edge",1000,"medium","M3","T1 - T2 Edge Present",11
"mrgn","CSq","edge",1000,"medium","M4","T1 - T2 Edge Present",19
"mrgn","CSq","edge",1000,"medium","M0","Other",1
"mrgn","CSq","edge",1000,"medium","M1","Other",2
"mrgn","CSq","edge",1000,"medium","M2","Other",0
"mrgn","CSq","edge",1000,"medium","M3","Other",2
"mrgn","CSq","edge",1000,"medium","M4","Other",1
"mrgn","CSq","model",1000,"large","M0","M0",10
"mrgn","CSq","model",1000,"large","M1","M0",0
"mrgn","CSq","model",1000,"large","M2","M0",0
"mrgn","CSq","model",1000,"large","M3","M0",0
"mrgn","CSq","model",1000,"large","M4","M0",0
"mrgn","CSq","model",1000,"large","M0","M1",8
"mrgn","CSq","model",1000,"large","M1","M1",19
"mrgn","CSq","model",1000,"large","M2","M1",1
"mrgn","CSq","model",1000,"large","M3","M1",0
"mrgn","CSq","model",1000,"large","M4","M1",8
"mrgn","CSq","model",1000,"large","M0","M2",1
"mrgn","CSq","model",1000,"large","M1","M2",0
"mrgn","CSq","model",1000,"large","M2","M2",19
"mrgn","CSq","model",1000,"large","M3","M2",0
"mrgn","CSq","model",1000,"large","M4","M2",0
"mrgn","CSq","model",1000,"large","M0","M3",1
"mrgn","CSq","model",1000,"large","M1","M3",0
"mrgn","CSq","model",1000,"large","M2","M3",0
"mrgn","CSq","model",1000,"large","M3","M3",5
"mrgn","CSq","model",1000,"large","M4","M3",0
"mrgn","CSq","model",1000,"large","M0","M4",0
"mrgn","CSq","model",1000,"large","M1","M4",0
"mrgn","CSq","model",1000,"large","M2","M4",0
"mrgn","CSq","model",1000,"large","M3","M4",15
"mrgn","CSq","model",1000,"large","M4","M4",12
"mrgn","CSq","model",1000,"large","M0","Other",0
"mrgn","CSq","model",1000,"large","M1","Other",1
"mrgn","CSq","model",1000,"large","M2","Other",0
"mrgn","CSq","model",1000,"large","M3","Other",0
"mrgn","CSq","model",1000,"large","M4","Other",0
"mrgn","CSq","edge",1000,"large","M0","T1 - T2 Edge Absent",11
"mrgn","CSq","edge",1000,"large","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"large","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"large","M3","T1 - T2 Edge Absent",5
"mrgn","CSq","edge",1000,"large","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",1000,"large","M0","T1 - T2 Edge Present",9
"mrgn","CSq","edge",1000,"large","M1","T1 - T2 Edge Present",19
"mrgn","CSq","edge",1000,"large","M2","T1 - T2 Edge Present",20
"mrgn","CSq","edge",1000,"large","M3","T1 - T2 Edge Present",15
"mrgn","CSq","edge",1000,"large","M4","T1 - T2 Edge Present",20
"mrgn","CSq","edge",1000,"large","M0","Other",0
"mrgn","CSq","edge",1000,"large","M1","Other",1
"mrgn","CSq","edge",1000,"large","M2","Other",0
"mrgn","CSq","edge",1000,"large","M3","Other",0
"mrgn","CSq","edge",1000,"large","M4","Other",0
"mrgn","CSa","model",50,"all","M0","M0",0
"mrgn","CSa","model",50,"all","M1","M0",0
"mrgn","CSa","model",50,"all","M2","M0",0
"mrgn","CSa","model",50,"all","M3","M0",0
"mrgn","CSa","model",50,"all","M4","M0",0
"mrgn","CSa","model",50,"all","M0","M1",0
"mrgn","CSa","model",50,"all","M1","M1",0
"mrgn","CSa","model",50,"all","M2","M1",0
"mrgn","CSa","model",50,"all","M3","M1",0
"mrgn","CSa","model",50,"all","M4","M1",0
"mrgn","CSa","model",50,"all","M0","M2",0
"mrgn","CSa","model",50,"all","M1","M2",0
"mrgn","CSa","model",50,"all","M2","M2",0
"mrgn","CSa","model",50,"all","M3","M2",0
"mrgn","CSa","model",50,"all","M4","M2",0
"mrgn","CSa","model",50,"all","M0","M3",0
"mrgn","CSa","model",50,"all","M1","M3",0
"mrgn","CSa","model",50,"all","M2","M3",0
"mrgn","CSa","model",50,"all","M3","M3",0
"mrgn","CSa","model",50,"all","M4","M3",0
"mrgn","CSa","model",50,"all","M0","M4",0
"mrgn","CSa","model",50,"all","M1","M4",0
"mrgn","CSa","model",50,"all","M2","M4",0
"mrgn","CSa","model",50,"all","M3","M4",0
"mrgn","CSa","model",50,"all","M4","M4",0
"mrgn","CSa","model",50,"all","M0","Other",60
"mrgn","CSa","model",50,"all","M1","Other",60
"mrgn","CSa","model",50,"all","M2","Other",60
"mrgn","CSa","model",50,"all","M3","Other",60
"mrgn","CSa","model",50,"all","M4","Other",60
"mrgn","CSa","edge",50,"all","M0","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"all","M1","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"all","M2","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"all","M3","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"all","M4","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"all","M0","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"all","M1","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"all","M2","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"all","M3","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"all","M4","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"all","M0","Other",60
"mrgn","CSa","edge",50,"all","M1","Other",60
"mrgn","CSa","edge",50,"all","M2","Other",60
"mrgn","CSa","edge",50,"all","M3","Other",60
"mrgn","CSa","edge",50,"all","M4","Other",60
"mrgn","CSa","model",50,"small","M0","M0",0
"mrgn","CSa","model",50,"small","M1","M0",0
"mrgn","CSa","model",50,"small","M2","M0",0
"mrgn","CSa","model",50,"small","M3","M0",0
"mrgn","CSa","model",50,"small","M4","M0",0
"mrgn","CSa","model",50,"small","M0","M1",0
"mrgn","CSa","model",50,"small","M1","M1",0
"mrgn","CSa","model",50,"small","M2","M1",0
"mrgn","CSa","model",50,"small","M3","M1",0
"mrgn","CSa","model",50,"small","M4","M1",0
"mrgn","CSa","model",50,"small","M0","M2",0
"mrgn","CSa","model",50,"small","M1","M2",0
"mrgn","CSa","model",50,"small","M2","M2",0
"mrgn","CSa","model",50,"small","M3","M2",0
"mrgn","CSa","model",50,"small","M4","M2",0
"mrgn","CSa","model",50,"small","M0","M3",0
"mrgn","CSa","model",50,"small","M1","M3",0
"mrgn","CSa","model",50,"small","M2","M3",0
"mrgn","CSa","model",50,"small","M3","M3",0
"mrgn","CSa","model",50,"small","M4","M3",0
"mrgn","CSa","model",50,"small","M0","M4",0
"mrgn","CSa","model",50,"small","M1","M4",0
"mrgn","CSa","model",50,"small","M2","M4",0
"mrgn","CSa","model",50,"small","M3","M4",0
"mrgn","CSa","model",50,"small","M4","M4",0
"mrgn","CSa","model",50,"small","M0","Other",20
"mrgn","CSa","model",50,"small","M1","Other",20
"mrgn","CSa","model",50,"small","M2","Other",20
"mrgn","CSa","model",50,"small","M3","Other",20
"mrgn","CSa","model",50,"small","M4","Other",20
"mrgn","CSa","edge",50,"small","M0","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"small","M1","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"small","M2","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"small","M3","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"small","M4","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"small","M0","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"small","M1","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"small","M2","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"small","M3","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"small","M4","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"small","M0","Other",20
"mrgn","CSa","edge",50,"small","M1","Other",20
"mrgn","CSa","edge",50,"small","M2","Other",20
"mrgn","CSa","edge",50,"small","M3","Other",20
"mrgn","CSa","edge",50,"small","M4","Other",20
"mrgn","CSa","model",50,"medium","M0","M0",0
"mrgn","CSa","model",50,"medium","M1","M0",0
"mrgn","CSa","model",50,"medium","M2","M0",0
"mrgn","CSa","model",50,"medium","M3","M0",0
"mrgn","CSa","model",50,"medium","M4","M0",0
"mrgn","CSa","model",50,"medium","M0","M1",0
"mrgn","CSa","model",50,"medium","M1","M1",0
"mrgn","CSa","model",50,"medium","M2","M1",0
"mrgn","CSa","model",50,"medium","M3","M1",0
"mrgn","CSa","model",50,"medium","M4","M1",0
"mrgn","CSa","model",50,"medium","M0","M2",0
"mrgn","CSa","model",50,"medium","M1","M2",0
"mrgn","CSa","model",50,"medium","M2","M2",0
"mrgn","CSa","model",50,"medium","M3","M2",0
"mrgn","CSa","model",50,"medium","M4","M2",0
"mrgn","CSa","model",50,"medium","M0","M3",0
"mrgn","CSa","model",50,"medium","M1","M3",0
"mrgn","CSa","model",50,"medium","M2","M3",0
"mrgn","CSa","model",50,"medium","M3","M3",0
"mrgn","CSa","model",50,"medium","M4","M3",0
"mrgn","CSa","model",50,"medium","M0","M4",0
"mrgn","CSa","model",50,"medium","M1","M4",0
"mrgn","CSa","model",50,"medium","M2","M4",0
"mrgn","CSa","model",50,"medium","M3","M4",0
"mrgn","CSa","model",50,"medium","M4","M4",0
"mrgn","CSa","model",50,"medium","M0","Other",20
"mrgn","CSa","model",50,"medium","M1","Other",20
"mrgn","CSa","model",50,"medium","M2","Other",20
"mrgn","CSa","model",50,"medium","M3","Other",20
"mrgn","CSa","model",50,"medium","M4","Other",20
"mrgn","CSa","edge",50,"medium","M0","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"medium","M1","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"medium","M2","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"medium","M3","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"medium","M4","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"medium","M0","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"medium","M1","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"medium","M2","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"medium","M3","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"medium","M4","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"medium","M0","Other",20
"mrgn","CSa","edge",50,"medium","M1","Other",20
"mrgn","CSa","edge",50,"medium","M2","Other",20
"mrgn","CSa","edge",50,"medium","M3","Other",20
"mrgn","CSa","edge",50,"medium","M4","Other",20
"mrgn","CSa","model",50,"large","M0","M0",0
"mrgn","CSa","model",50,"large","M1","M0",0
"mrgn","CSa","model",50,"large","M2","M0",0
"mrgn","CSa","model",50,"large","M3","M0",0
"mrgn","CSa","model",50,"large","M4","M0",0
"mrgn","CSa","model",50,"large","M0","M1",0
"mrgn","CSa","model",50,"large","M1","M1",0
"mrgn","CSa","model",50,"large","M2","M1",0
"mrgn","CSa","model",50,"large","M3","M1",0
"mrgn","CSa","model",50,"large","M4","M1",0
"mrgn","CSa","model",50,"large","M0","M2",0
"mrgn","CSa","model",50,"large","M1","M2",0
"mrgn","CSa","model",50,"large","M2","M2",0
"mrgn","CSa","model",50,"large","M3","M2",0
"mrgn","CSa","model",50,"large","M4","M2",0
"mrgn","CSa","model",50,"large","M0","M3",0
"mrgn","CSa","model",50,"large","M1","M3",0
"mrgn","CSa","model",50,"large","M2","M3",0
"mrgn","CSa","model",50,"large","M3","M3",0
"mrgn","CSa","model",50,"large","M4","M3",0
"mrgn","CSa","model",50,"large","M0","M4",0
"mrgn","CSa","model",50,"large","M1","M4",0
"mrgn","CSa","model",50,"large","M2","M4",0
"mrgn","CSa","model",50,"large","M3","M4",0
"mrgn","CSa","model",50,"large","M4","M4",0
"mrgn","CSa","model",50,"large","M0","Other",20
"mrgn","CSa","model",50,"large","M1","Other",20
"mrgn","CSa","model",50,"large","M2","Other",20
"mrgn","CSa","model",50,"large","M3","Other",20
"mrgn","CSa","model",50,"large","M4","Other",20
"mrgn","CSa","edge",50,"large","M0","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"large","M1","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"large","M2","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"large","M3","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"large","M4","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",50,"large","M0","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"large","M1","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"large","M2","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"large","M3","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"large","M4","T1 - T2 Edge Present",0
"mrgn","CSa","edge",50,"large","M0","Other",20
"mrgn","CSa","edge",50,"large","M1","Other",20
"mrgn","CSa","edge",50,"large","M2","Other",20
"mrgn","CSa","edge",50,"large","M3","Other",20
"mrgn","CSa","edge",50,"large","M4","Other",20
"mrgn","CSa","model",150,"all","M0","M0",7
"mrgn","CSa","model",150,"all","M1","M0",1
"mrgn","CSa","model",150,"all","M2","M0",2
"mrgn","CSa","model",150,"all","M3","M0",2
"mrgn","CSa","model",150,"all","M4","M0",0
"mrgn","CSa","model",150,"all","M0","M1",2
"mrgn","CSa","model",150,"all","M1","M1",1
"mrgn","CSa","model",150,"all","M2","M1",5
"mrgn","CSa","model",150,"all","M3","M1",8
"mrgn","CSa","model",150,"all","M4","M1",8
"mrgn","CSa","model",150,"all","M0","M2",0
"mrgn","CSa","model",150,"all","M1","M2",0
"mrgn","CSa","model",150,"all","M2","M2",0
"mrgn","CSa","model",150,"all","M3","M2",1
"mrgn","CSa","model",150,"all","M4","M2",0
"mrgn","CSa","model",150,"all","M0","M3",0
"mrgn","CSa","model",150,"all","M1","M3",0
"mrgn","CSa","model",150,"all","M2","M3",0
"mrgn","CSa","model",150,"all","M3","M3",1
"mrgn","CSa","model",150,"all","M4","M3",0
"mrgn","CSa","model",150,"all","M0","M4",0
"mrgn","CSa","model",150,"all","M1","M4",0
"mrgn","CSa","model",150,"all","M2","M4",0
"mrgn","CSa","model",150,"all","M3","M4",0
"mrgn","CSa","model",150,"all","M4","M4",0
"mrgn","CSa","model",150,"all","M0","Other",51
"mrgn","CSa","model",150,"all","M1","Other",58
"mrgn","CSa","model",150,"all","M2","Other",53
"mrgn","CSa","model",150,"all","M3","Other",48
"mrgn","CSa","model",150,"all","M4","Other",52
"mrgn","CSa","edge",150,"all","M0","T1 - T2 Edge Absent",7
"mrgn","CSa","edge",150,"all","M1","T1 - T2 Edge Absent",1
"mrgn","CSa","edge",150,"all","M2","T1 - T2 Edge Absent",2
"mrgn","CSa","edge",150,"all","M3","T1 - T2 Edge Absent",3
"mrgn","CSa","edge",150,"all","M4","T1 - T2 Edge Absent",0
"mrgn","CSa","edge",150,"all","M0","T1 - T2 Edge Present",2
"mrgn","CSa","edge",150,"all","M1","T1 - T2 Edge Present",1
"mrgn","CSa","edge",150,"all","M2","T1 - T2 Edge Present",5
"mrgn","CSa","edge",150,"all","M3","T1 - T2 Edge Present",9
